48.0,  36.0,  48.0,  32.0,  16.0,  48.0,  228.0,  95.0,  0.6333333333333333,  30.0
48.0,  36.0,  48.0,  24.0,  48.0,  48.0,  252.0,  105.0,  0.7,  30.0
48.0,  36.0,  24.0,  96.0,  16.0,  24.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.0
48.0,  36.0,  24.0,  48.0,  48.0,  24.0,  228.0,  95.0,  0.6333333333333333,  30.0
48.0,  36.0,  24.0,  48.0,  16.0,  48.0,  220.0,  91.66666666666667,  0.6111111111111112,  30.0
48.0,  36.0,  24.0,  32.0,  48.0,  48.0,  236.0,  98.33333333333333,  0.6555555555555556,  30.0
48.0,  36.0,  16.0,  96.0,  48.0,  24.0,  268.0,  111.66666666666667,  0.7444444444444445,  30.0
48.0,  36.0,  16.0,  96.0,  16.0,  48.0,  260.0,  108.33333333333333,  0.7222222222222222,  30.0
48.0,  36.0,  16.0,  48.0,  48.0,  48.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.0
48.0,  36.0,  12.0,  96.0,  48.0,  48.0,  288.0,  120.0,  0.8,  30.0
48.0,  18.0,  48.0,  96.0,  16.0,  24.0,  250.0,  104.16666666666667,  0.6944444444444444,  30.0
48.0,  18.0,  48.0,  48.0,  48.0,  24.0,  234.0,  97.5,  0.65,  30.0
48.0,  18.0,  48.0,  48.0,  16.0,  48.0,  226.0,  94.16666666666667,  0.6277777777777778,  30.0
48.0,  18.0,  48.0,  32.0,  48.0,  48.0,  242.0,  100.83333333333333,  0.6722222222222223,  30.0
48.0,  18.0,  24.0,  96.0,  48.0,  24.0,  258.0,  107.5,  0.7166666666666667,  30.0
48.0,  18.0,  24.0,  96.0,  16.0,  48.0,  250.0,  104.16666666666667,  0.6944444444444444,  30.0
48.0,  18.0,  24.0,  48.0,  48.0,  48.0,  234.0,  97.5,  0.65,  30.0
48.0,  18.0,  16.0,  96.0,  48.0,  48.0,  274.0,  114.16666666666667,  0.7611111111111111,  30.0
48.0,  12.0,  48.0,  96.0,  48.0,  24.0,  276.0,  115.0,  0.7666666666666667,  30.0
48.0,  12.0,  48.0,  96.0,  16.0,  48.0,  268.0,  111.66666666666667,  0.7444444444444445,  30.0
48.0,  12.0,  48.0,  48.0,  48.0,  48.0,  252.0,  105.0,  0.7,  30.0
48.0,  12.0,  24.0,  96.0,  48.0,  48.0,  276.0,  115.0,  0.7666666666666667,  30.0
48.0,  9.0,  48.0,  96.0,  48.0,  48.0,  297.0,  123.75,  0.825,  30.0
24.0,  36.0,  48.0,  96.0,  16.0,  24.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.0
24.0,  36.0,  48.0,  48.0,  48.0,  24.0,  228.0,  95.0,  0.6333333333333333,  30.0
24.0,  36.0,  48.0,  48.0,  16.0,  48.0,  220.0,  91.66666666666667,  0.6111111111111112,  30.0
24.0,  36.0,  48.0,  32.0,  48.0,  48.0,  236.0,  98.33333333333333,  0.6555555555555556,  30.0
24.0,  36.0,  24.0,  96.0,  48.0,  24.0,  252.0,  105.0,  0.7,  30.0
24.0,  36.0,  24.0,  96.0,  16.0,  48.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.0
24.0,  36.0,  24.0,  48.0,  48.0,  48.0,  228.0,  95.0,  0.6333333333333333,  30.0
24.0,  36.0,  16.0,  96.0,  48.0,  48.0,  268.0,  111.66666666666667,  0.7444444444444445,  30.0
24.0,  18.0,  48.0,  96.0,  48.0,  24.0,  258.0,  107.5,  0.7166666666666667,  30.0
24.0,  18.0,  48.0,  96.0,  16.0,  48.0,  250.0,  104.16666666666667,  0.6944444444444444,  30.0
24.0,  18.0,  48.0,  48.0,  48.0,  48.0,  234.0,  97.5,  0.65,  30.0
24.0,  18.0,  24.0,  96.0,  48.0,  48.0,  258.0,  107.5,  0.7166666666666667,  30.0
24.0,  12.0,  48.0,  96.0,  48.0,  48.0,  276.0,  115.0,  0.7666666666666667,  30.0
48.0,  36.0,  48.0,  48.0,  12.0,  24.0,  216.0,  90.0,  0.6,  30.5
48.0,  36.0,  48.0,  32.0,  24.0,  24.0,  212.0,  88.33333333333333,  0.5888888888888889,  30.5
48.0,  36.0,  48.0,  32.0,  12.0,  48.0,  224.0,  93.33333333333333,  0.6222222222222222,  30.5
48.0,  36.0,  48.0,  24.0,  24.0,  48.0,  228.0,  95.0,  0.6333333333333333,  30.5
48.0,  36.0,  24.0,  96.0,  12.0,  24.0,  240.0,  100.0,  0.6666666666666666,  30.5
48.0,  36.0,  24.0,  48.0,  24.0,  24.0,  204.0,  85.0,  0.5666666666666667,  30.5
48.0,  36.0,  24.0,  48.0,  12.0,  48.0,  216.0,  90.0,  0.6,  30.5
48.0,  36.0,  24.0,  32.0,  24.0,  48.0,  212.0,  88.33333333333333,  0.5888888888888889,  30.5
48.0,  36.0,  16.0,  96.0,  24.0,  24.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.5
48.0,  36.0,  16.0,  96.0,  12.0,  48.0,  256.0,  106.66666666666667,  0.7111111111111111,  30.5
48.0,  36.0,  16.0,  48.0,  24.0,  48.0,  220.0,  91.66666666666667,  0.6111111111111112,  30.5
48.0,  36.0,  12.0,  96.0,  24.0,  48.0,  264.0,  110.0,  0.7333333333333333,  30.5
